id_movimiento,fecha,almacen,provincia,producto,categoria,caduca,estado_ciclo,cantidad,costo_almacenamiento,fecha_vencimiento
2464,2024-11-15 16:40:04,Sucursal Tucumán,Tucumán,Bloques de hormigón,Materiales construcción,False,En bandeja,138.0,147.66,
2465,2024-10-16 11:42:17,Sucursal Córdoba,Córdoba,Flexibles de acero,Plomería,False,Retirado de bandeja,101.0,23.33,
2466,2025-01-09 09:27:22,Sucursal Mendoza,Mendoza,Disyuntor 25A,Electricidad,False,,102.0,151.6,
2467,2025-08-10 11:07:01,Sucursal Tucumán,Tucumán,Interruptor simple,Electricidad,False,Recibido,-30.0,54.91,
2468,2025-07-19 14:17:11,Sucursal Mendoza,Mendoza,Bloques de hormigón,Materiales construcción,False,Empacado,201.0,243.95,
2469,2024-10-25 19:10:27,Sucursal Córdoba,Córdoba,Removedor de pintura,Pinturas y químicos,True,Retornado inventario,97.0,246.71,2025-04-30 19:10:27
2470,2025-04-01 16:29:06,Sucursal Córdoba,Córdoba,Válvula esférica,Plomería,False,Empacado,74.0,93.84,
2471,2025-07-12 21:32:50,Sucursal Rosario,Santa Fe,Destornillador plano,Herramientas manuales,False,Devuelto cliente,56.0,95.68,
2472,2025-04-14 03:30:08,Sucursal Córdoba,Córdoba,Flexibles de acero,Plomería,False,Recibido,139.0,219.81,
2473,2025-08-06 20:21:18,Sucursal Mendoza,Mendoza,Barniz para madera,Pinturas y químicos,True,Removido inventario,60.0,63.04,2026-04-07 20:21:18
2474,2025-06-30 09:08:06,Sucursal Tucumán,Tucumán,Sierra circular,Herramientas eléctricas,False,Devuelto cliente,19.0,17.7,
2475,2025-08-25 16:59:20,Sucursal Córdoba,Córdoba,Sierra circular,Herramientas eléctricas,False,,44.0,71.74,
2476,2025-04-09 00:06:16,Sucursal Mendoza,Mendoza,Caño galvanizado 1m,Plomería,False,Retornado inventario,98.0,61.18,
2477,2024-10-01 04:18:22,Sucursal Tucumán,Tucumán,Disyuntor 25A,Electricidad,False,Enviado cliente,74.0,,
2478,2025-05-31 14:06:06,Sucursal Rosario,Santa Fe,Martillo carpintero,Herramientas manuales,False,Removido inventario,61.0,20.71,
2479,2025-01-25 07:20:44,Sucursal Córdoba,Córdoba,Caja de tornillos,Fijaciones,False,Enviado cliente,133.0,205.71,
2480,2025-08-22 21:02:48,Sucursal Rosario,Santa Fe,Clavos de acero,Fijaciones,False,Boca de inspección,234.0,63.25,
2481,2025-07-11 02:58:43,Sucursal Córdoba,Córdoba,Gafas protectoras,Protección personal,True,Retornado inventario,64.0,136.92,2027-02-19 02:58:43
2482,2025-05-14 12:56:41,Sucursal Rosario,Santa Fe,Arandelas metálicas,Fijaciones,False,Retirado de bandeja,285.0,61.75,
2483,2024-11-06 09:56:23,Sucursal Mendoza,Mendoza,Llave inglesa,Herramientas manuales,False,Removido inventario,69.0,128.31,
2484,2025-05-06 11:12:52,Sucursal Mendoza,Mendoza,Aerosol anticorrosivo,Pinturas y químicos,True,Devuelto cliente,60.0,,2027-03-04 11:12:52
2485,2025-02-09 19:45:28,Sucursal Mendoza,Mendoza,Clavos de acero,Fijaciones,False,Enviado cliente,172.0,246.48,
2486,2024-11-15 10:12:50,Sucursal Tucumán,Tucumán,Fertilizante granulado,Jardinería,False,Devuelto cliente,101.0,65.88,
2487,2024-11-18 12:43:40,Sucursal Mendoza,Mendoza,Interruptor simple,Electricidad,False,Removido inventario,70.0,104.74,
2488,2024-11-25 18:04:50,Sucursal Tucumán,Tucumán,Clavos de acero,Fijaciones,False,Removido inventario,197.0,333.51,
2489,2025-08-05 09:10:18,Sucursal Rosario,Santa Fe,Sierra circular,Herramientas eléctricas,False,En inspección,40.0,18.83,
2490,2025-06-12 14:15:48,Sucursal Mendoza,Mendoza,Martillo carpintero,Herramientas manuales,False,Removido inventario,11.0,5.92,
2491,2025-07-12 23:37:36,Sucursal Rosario,Santa Fe,Alicate universal,Herramientas manuales,False,Autorizado venta,39.0,14.45,
2492,2025-05-17 03:28:38,Sucursal Tucumán,Tucumán,Manguera 15m,Jardinería,False,En inspección,62.0,19.85,
2493,2025-07-27 17:18:29,Sucursal Mendoza,Mendoza,Válvula esférica,Plomería,False,Retornado inventario,67.0,15.1,
2494,2025-09-02 01:50:15,Sucursal Mendoza,Mendoza,Arena fina m3,Materiales construcción,False,Retirado de bandeja,272.0,340.56,
2495,2024-11-19 19:24:39,Sucursal Tucumán,Tucumán,Removedor de pintura,Pinturas y químicos,True,Retirado de bandeja,48.0,117.42,2026-09-14 19:24:39
2496,2025-06-23 14:23:12,Depósito Central,Buenos Aires,Válvula esférica,Plomería,False,Devuelto cliente,100.0,47.44,
2497,2025-03-05 11:53:09,Sucursal Córdoba,Córdoba,Arena fina m3,Materiales construcción,False,En bandeja,186.0,225.91,
2498,2024-10-03 11:43:01,Sucursal Tucumán,Tucumán,Arandelas metálicas,Fijaciones,False,Retornado inventario,186.0,293.67,
2499,2025-02-23 01:57:14,Sucursal Tucumán,Tucumán,Sellador acrílico,Adhesivos y selladores,True,Devuelto cliente,99.0,89.96,2027-02-13 01:57:14
2500,2025-02-04 23:59:26,Sucursal Córdoba,Córdoba,Interruptor simple,Electricidad,False,Recibido,88.0,141.69,
2501,2025-06-06 04:38:00,Sucursal Tucumán,Tucumán,Bolsa de cemento 50kg,Materiales construcción,False,En inspección,228.0,104.42,
2502,2025-06-22 23:29:55,Sucursal Mendoza,Mendoza,Cable unipolar 2.5mm,Electricidad,False,Boca de inspección,104.0,188.52,
2503,2024-12-17 18:24:57,Sucursal Tucumán,Tucumán,Amoladora angular,Herramientas eléctricas,False,Empacado,35.0,33.8,
2504,2025-03-08 00:42:22,Sucursal Mendoza,Mendoza,Lámpara LED 9W,Electricidad,False,Enviado cliente,64.0,100.35,
2505,2025-05-11 15:38:09,Sucursal Rosario,Santa Fe,Caño PVC 2m,Materiales construcción,False,Retirado de bandeja,145.0,230.99,
2506,2025-01-05 04:11:41,Sucursal Mendoza,Mendoza,Lámpara LED 9W,Electricidad,False,Enviado cliente,59.0,45.46,
2507,2025-07-05 17:16:05,Sucursal Córdoba,Córdoba,Alicate universal,Herramientas manuales,False,En inspección,84.0,159.76,
2508,2025-07-04 05:20:24,Sucursal Rosario,Santa Fe,Esmalte sintético 1L,Pinturas y químicos,True,Enviado cliente,111.0,143.57,2026-06-15 05:20:24
2509,2025-07-17 22:01:22,Sucursal Rosario,Santa Fe,Alicate universal,Herramientas manuales,False,Retornado inventario,19.0,,
2510,2025-03-09 20:47:09,Sucursal Rosario,Santa Fe,Sierra circular,Herramientas eléctricas,False,,20.0,16.46,
2511,2024-12-16 09:32:22,Sucursal Tucumán,Tucumán,Guantes de trabajo,Protección personal,True,Enviado cliente,92.0,212.57,2025-09-27 09:32:22
2512,2025-04-11 21:49:07,Sucursal Córdoba,Córdoba,Arnés de seguridad,Protección personal,True,Removido inventario,93.0,240.81,2026-01-26 21:49:07
2513,2024-12-18 09:41:10,Sucursal Tucumán,Tucumán,Lámpara LED 9W,Electricidad,False,Devuelto a proveedor,93.0,19.54,
2514,2025-01-14 16:55:26,Depósito Central,Buenos Aires,Removedor de pintura,Pinturas y químicos,True,Autorizado venta,73.0,175.42,2026-09-10 16:55:26
2515,2025-07-27 13:23:41,Sucursal Mendoza,Mendoza,Soldadora eléctrica,Herramientas eléctricas,False,Recibido,38.0,51.87,
2516,2025-07-18 03:20:04,Depósito Central,Buenos Aires,Disyuntor 25A,Electricidad,False,Removido inventario,88.0,129.16,
2517,2025-03-17 16:00:59,Sucursal Tucumán,Tucumán,Pintura látex 4L,Pinturas y químicos,True,Recibido,82.0,186.95,2026-10-10 16:00:59
2518,2025-09-02 14:07:32,Sucursal Rosario,Santa Fe,Manguera 15m,Jardinería,False,En inspección,24.0,25.25,
2519,2025-08-06 20:17:42,Depósito Central,Buenos Aires,Grifería monocomando,Plomería,False,Autorizado venta,74.0,18.64,
2520,2024-11-30 20:50:09,Sucursal Córdoba,Córdoba,Clavos de acero,Fijaciones,False,Boca de inspección,157.0,149.97,
2521,2025-02-06 09:00:01,Sucursal Rosario,Santa Fe,Martillo carpintero,Herramientas manuales,False,Retornado inventario,42.0,62.12,
2522,2025-06-06 22:45:07,Sucursal Tucumán,Tucumán,Silicona selladora,Adhesivos y selladores,True,En bandeja,154.0,394.42,2026-03-21 22:45:07
2523,2025-04-26 01:10:05,Sucursal Mendoza,Mendoza,Tijera de podar,Jardinería,False,Retornado inventario,89.0,153.69,
2524,2025-03-06 15:08:22,Sucursal Tucumán,Tucumán,Adhesivo epoxi,Adhesivos y selladores,True,Removido inventario,72.0,177.82,2026-11-14 15:08:22
2525,2025-03-14 19:38:36,Sucursal Rosario,Santa Fe,Lijadora orbital,Herramientas eléctricas,False,Retornado inventario,53.0,74.48,
2526,2025-07-12 08:09:40,Sucursal Tucumán,Tucumán,Destornillador plano,Herramientas manuales,False,En inspección,47.0,71.07,
2527,2025-01-03 22:46:37,Sucursal Rosario,Santa Fe,Destornillador plano,Herramientas manuales,False,Recibido,46.0,32.01,
2528,2025-07-15 17:06:57,Sucursal Rosario,Santa Fe,Caño PVC 2m,Materiales construcción,False,En inspección,230.0,309.01,
2529,2025-02-11 19:46:59,Sucursal Mendoza,Mendoza,Sierra circular,Herramientas eléctricas,False,Enviado cliente,70.0,58.19,
2530,2025-03-30 19:54:15,Sucursal Tucumán,Tucumán,Cinta aisladora,Adhesivos y selladores,True,Removido inventario,51.0,23.53,2026-10-15 19:54:15
2531,2025-04-09 08:45:20,Depósito Central,Buenos Aires,Martillo carpintero,Herramientas manuales,False,,47.0,71.12,
2532,2025-02-26 02:40:33,Sucursal Tucumán,Tucumán,Tarugos plásticos,Fijaciones,False,Retornado inventario,153.0,296.57,
2533,2024-11-18 10:57:56,Sucursal Córdoba,Córdoba,Caja de tornillos,Fijaciones,False,Retornado inventario,-24.0,198.43,
2534,2025-07-30 18:27:08,Sucursal Mendoza,Mendoza,Destornillador plano,Herramientas manuales,False,Retornado inventario,26.0,35.26,
2535,2024-12-03 01:47:30,Sucursal Mendoza,Mendoza,Yeso en polvo 30kg,Materiales construcción,False,Recibido,179.0,158.01,
2536,2025-07-24 16:45:05,Sucursal Mendoza,Mendoza,Esmalte sintético 1L,Pinturas y químicos,True,En inspección,72.0,113.92,2026-12-19 16:45:05
2537,2025-05-09 08:20:45,Sucursal Mendoza,Mendoza,Yeso en polvo 30kg,Materiales construcción,False,Devuelto a proveedor,248.0,128.66,
2538,2024-11-09 06:26:31,Sucursal Rosario,Santa Fe,Removedor de pintura,Pinturas y químicos,True,En bandeja,102.0,48.58,2026-02-05 06:26:31
2539,2025-08-21 13:26:30,Sucursal Mendoza,Mendoza,Fertilizante granulado,Jardinería,False,Retornado inventario,48.0,54.79,
2540,2024-12-22 14:40:22,Sucursal Tucumán,Tucumán,Caja de tornillos,Fijaciones,False,Retirado de bandeja,202.0,97.01,
2541,2024-10-06 18:49:30,Sucursal Rosario,Santa Fe,Pala ancha,Jardinería,False,Autorizado venta,62.0,84.49,
2542,2025-05-23 12:41:45,Sucursal Mendoza,Mendoza,Esmalte sintético 1L,Pinturas y químicos,True,Removido inventario,48.0,121.26,2027-03-08 12:41:45
2543,2025-03-22 03:54:13,Sucursal Tucumán,Tucumán,Pintura látex 4L,Pinturas y químicos,True,Devuelto a proveedor,74.0,63.95,2026-10-11 03:54:13
2544,2025-08-21 23:50:04,Depósito Central,Buenos Aires,Pintura látex 4L,Pinturas y químicos,True,Enviado cliente,72.0,129.64,2026-05-28 23:50:04
2545,2025-02-07 16:25:18,Sucursal Rosario,Santa Fe,Interruptor simple,Electricidad,False,Devuelto cliente,140.0,109.39,
2546,2025-04-19 21:10:06,Sucursal Tucumán,Tucumán,Manguera 15m,Jardinería,False,Recibido,90.0,70.22,
2547,2025-09-14 08:43:16,Depósito Central,Buenos Aires,Destornillador Philips,Herramientas manuales,False,En inspección,19.0,18.21,
2548,2024-10-26 08:40:47,Depósito Central,Buenos Aires,Pegamento de contacto,Adhesivos y selladores,True,En inspección,,155.79,2025-12-03 08:40:47
2549,2025-06-19 19:12:42,Sucursal Tucumán,Tucumán,Pernos con tuerca,Fijaciones,False,En inspección,251.0,,
2550,2025-08-11 00:45:41,Sucursal Rosario,Santa Fe,Toma corriente doble,Electricidad,False,Devuelto cliente,132.0,163.25,
2551,2025-04-04 21:05:53,Sucursal Rosario,Santa Fe,Gafas protectoras,Protección personal,True,Devuelto a proveedor,40.0,34.04,2026-07-20 21:05:53
2552,2025-08-13 01:55:00,Sucursal Rosario,Santa Fe,Fertilizante granulado,Jardinería,False,Retornado inventario,33.0,30.43,
2553,2024-11-03 22:33:18,Sucursal Tucumán,Tucumán,Amoladora angular,Herramientas eléctricas,False,Boca de inspección,68.0,65.13,
2554,2025-01-05 05:27:14,Sucursal Rosario,Santa Fe,Aerosol anticorrosivo,Pinturas y químicos,True,Devuelto cliente,89.0,29.09,2026-09-11 05:27:14
2555,2024-10-19 02:14:49,Sucursal Tucumán,Tucumán,Tarugos plásticos,Fijaciones,False,Removido inventario,156.0,295.95,
2556,2025-07-09 21:14:18,Sucursal Córdoba,Córdoba,Caño PVC 2m,Materiales construcción,False,En inspección,226.0,315.07,
2557,2024-11-17 18:41:36,Sucursal Mendoza,Mendoza,Taladro eléctrico,Herramientas eléctricas,False,En inspección,0.0,0.0,
2558,2024-12-31 11:04:24,Sucursal Córdoba,Córdoba,Disyuntor 25A,Electricidad,False,Empacado,80.0,16.12,
2559,2025-03-10 00:25:58,Sucursal Córdoba,Córdoba,Clavos de acero,Fijaciones,False,En bandeja,216.0,162.77,
2560,2025-09-03 02:32:22,Sucursal Córdoba,Córdoba,Clavos de acero,Fijaciones,False,Retirado de bandeja,246.0,89.13,
2561,2025-04-03 21:16:06,Sucursal Tucumán,Tucumán,Yeso en polvo 30kg,Materiales construcción,False,Autorizado venta,149.0,31.13,
2562,2024-11-12 17:51:47,Depósito Central,Buenos Aires,Tarugos plásticos,Fijaciones,False,Empacado,204.0,242.7,
2563,2025-08-05 06:23:27,Sucursal Rosario,Santa Fe,Guantes de trabajo,Protección personal,True,Retornado inventario,56.0,63.87,2027-02-20 06:23:27
2564,2025-03-05 10:00:50,Sucursal Rosario,Santa Fe,Bolsa de cemento 50kg,Materiales construcción,False,En inspección,,163.88,
2565,2024-10-22 03:18:23,Sucursal Mendoza,Mendoza,Pernos con tuerca,Fijaciones,False,En bandeja,155.0,259.72,
2566,2025-09-05 02:59:43,Sucursal Rosario,Santa Fe,Botines de seguridad,Protección personal,True,Enviado cliente,69.0,29.51,2027-04-18 02:59:43
2567,2024-12-11 18:01:06,Sucursal Córdoba,Córdoba,Tijera de podar,Jardinería,False,Devuelto cliente,55.0,28.64,
2568,2025-07-30 16:42:00,Sucursal Mendoza,Mendoza,Arena fina m3,Materiales construcción,False,Autorizado venta,232.0,255.81,
2569,2025-03-10 17:17:30,Sucursal Tucumán,Tucumán,Soldadora eléctrica,Herramientas eléctricas,False,Retirado de bandeja,52.0,96.01,
2570,2025-08-26 01:49:16,Sucursal Rosario,Santa Fe,Yeso en polvo 30kg,Materiales construcción,False,Devuelto a proveedor,188.0,52.57,
2571,2025-01-30 06:50:35,Depósito Central,Buenos Aires,Barniz para madera,Pinturas y químicos,True,Autorizado venta,80.0,92.7,2025-10-31 06:50:35
2572,2025-09-12 21:06:04,Sucursal Mendoza,Mendoza,Guantes de trabajo,Protección personal,True,En bandeja,43.0,50.1,2027-04-17 21:06:04
2573,2024-09-26 21:03:30,Sucursal Rosario,Santa Fe,Sierra circular,Herramientas eléctricas,False,En inspección,35.0,17.3,
2574,2025-02-24 15:35:37,Sucursal Rosario,Santa Fe,Grifería monocomando,Plomería,False,Boca de inspección,78.0,64.22,
2575,2024-10-07 04:51:51,Depósito Central,Buenos Aires,Llave inglesa,Herramientas manuales,False,En inspección,79.0,61.17,
2576,2025-02-17 11:41:34,Sucursal Rosario,Santa Fe,Regadera plástica,Jardinería,False,Retornado inventario,52.0,52.96,
2577,2025-03-30 11:31:10,Sucursal Rosario,Santa Fe,Disyuntor 25A,Electricidad,False,Recibido,116.0,86.46,
2578,2025-02-08 18:02:52,Sucursal Tucumán,Tucumán,Pintura látex 4L,Pinturas y químicos,True,Empacado,104.0,149.22,2026-09-05 18:02:52
2579,2024-12-17 02:05:06,Sucursal Mendoza,Mendoza,Sellador acrílico,Adhesivos y selladores,True,Boca de inspección,87.0,182.53,2026-05-25 02:05:06
2580,2025-02-13 11:48:11,Depósito Central,Buenos Aires,Caño galvanizado 1m,Plomería,False,En inspección,123.0,26.14,
2581,2024-10-18 05:05:31,Sucursal Córdoba,Córdoba,Fertilizante granulado,Jardinería,False,Enviado cliente,89.0,148.02,
2582,2025-02-09 02:54:48,Depósito Central,Buenos Aires,Disyuntor 25A,Electricidad,False,Empacado,89.0,62.93,
2583,2024-12-12 17:19:37,Sucursal Rosario,Santa Fe,Llave inglesa,Herramientas manuales,False,Autorizado venta,39.0,11.32,
2584,2024-09-27 11:12:04,Sucursal Mendoza,Mendoza,Fertilizante granulado,Jardinería,False,Retirado de bandeja,110.0,88.82,
2585,2025-01-18 06:49:56,Sucursal Tucumán,Tucumán,Pintura látex 4L,Pinturas y químicos,True,En bandeja,107.0,72.57,2026-04-18 06:49:56
2586,2025-09-13 00:24:01,Sucursal Rosario,Santa Fe,Casco de seguridad,Protección personal,True,Autorizado venta,64.0,61.22,2026-01-17 00:24:01
2587,2024-10-24 23:59:44,Sucursal Mendoza,Mendoza,Tijera de podar,Jardinería,False,Removido inventario,47.0,12.5,
2588,2025-08-08 10:09:50,Sucursal Córdoba,Córdoba,Guantes de trabajo,Protección personal,True,Boca de inspección,74.0,111.88,2026-03-15 10:09:50
2589,2025-06-21 02:00:02,Sucursal Rosario,Santa Fe,Pernos con tuerca,Fijaciones,False,En bandeja,159.0,130.65,
2590,2025-05-26 22:32:48,Sucursal Córdoba,Córdoba,Toma corriente doble,Electricidad,False,Removido inventario,78.0,130.8,
2591,2025-01-24 17:36:24,Depósito Central,Buenos Aires,Manguera 15m,Jardinería,False,Boca de inspección,110.0,86.66,
2592,2025-07-20 20:40:34,Sucursal Tucumán,Tucumán,Amoladora angular,Herramientas eléctricas,False,Removido inventario,33.0,44.49,
2593,2024-11-12 05:45:08,Sucursal Tucumán,Tucumán,Llave inglesa,Herramientas manuales,False,Removido inventario,39.0,13.33,
2594,2024-11-08 22:59:43,Sucursal Rosario,Santa Fe,Barniz para madera,Pinturas y químicos,True,Recibido,81.0,55.92,2025-10-27 22:59:43
2595,2024-10-01 09:29:08,Depósito Central,Buenos Aires,Llave inglesa,Herramientas manuales,False,,52.0,63.84,
2596,2025-01-05 22:23:02,Sucursal Tucumán,Tucumán,Aerosol anticorrosivo,Pinturas y químicos,True,Enviado cliente,23.0,51.96,2025-12-10 22:23:02
2597,2025-09-07 19:13:34,Sucursal Tucumán,Tucumán,Sierra circular,Herramientas eléctricas,False,Empacado,30.0,17.62,
2598,2025-08-04 18:24:45,Sucursal Córdoba,Córdoba,Arnés de seguridad,Protección personal,True,En bandeja,85.0,121.86,2025-12-18 18:24:45
2599,2025-03-19 00:04:23,Sucursal Córdoba,Córdoba,Manguera 15m,Jardinería,False,Retornado inventario,110.0,78.41,
2600,2025-06-13 20:20:07,Sucursal Córdoba,Córdoba,Lijadora orbital,Herramientas eléctricas,False,Recibido,32.0,51.45,
2601,2025-08-05 06:59:07,Sucursal Mendoza,Mendoza,Tarugos plásticos,Fijaciones,False,Empacado,106.0,135.5,
2602,2024-11-09 10:06:56,Sucursal Córdoba,Córdoba,Silicona selladora,Adhesivos y selladores,True,Devuelto a proveedor,95.0,28.72,2026-01-05 10:06:56
2603,2025-07-08 05:23:10,Sucursal Tucumán,Tucumán,Bolsa de cemento 50kg,Materiales construcción,False,En bandeja,168.0,253.8,
2604,2025-06-17 12:32:52,Sucursal Tucumán,Tucumán,Manguera 15m,Jardinería,False,Retirado de bandeja,50.0,67.13,
2605,2025-03-17 16:53:50,Sucursal Rosario,Santa Fe,Sellador acrílico,Adhesivos y selladores,True,Empacado,64.0,155.9,2025-06-27 16:53:50
2606,2025-03-09 17:44:34,Sucursal Mendoza,Mendoza,Pegamento de contacto,Adhesivos y selladores,True,Autorizado venta,75.0,163.87,2025-11-09 17:44:34
2607,2025-05-13 11:56:08,Sucursal Córdoba,Córdoba,Disyuntor 25A,Electricidad,False,Enviado cliente,64.0,93.18,
2608,2024-09-18 13:25:07,Sucursal Rosario,Santa Fe,Arnés de seguridad,Protección personal,True,,24.0,43.34,2026-07-25 13:25:07
2609,2025-09-03 07:40:40,Sucursal Tucumán,Tucumán,Llave inglesa,Herramientas manuales,False,Autorizado venta,53.0,18.53,
2610,2024-10-17 06:54:42,Sucursal Mendoza,Mendoza,Bomba de agua 1HP,Plomería,False,En bandeja,111.0,172.22,
2611,2024-09-23 21:36:11,Depósito Central,Buenos Aires,Disyuntor 25A,Electricidad,False,En inspección,96.0,127.18,
2612,2024-12-24 21:51:29,Sucursal Mendoza,Mendoza,Arandelas metálicas,Fijaciones,False,Devuelto cliente,143.0,139.68,
2613,2024-12-09 06:31:19,Sucursal Tucumán,Tucumán,Sierra circular,Herramientas eléctricas,False,Removido inventario,36.0,39.0,
2614,2025-08-06 18:53:39,Sucursal Tucumán,Tucumán,Bloques de hormigón,Materiales construcción,False,En inspección,199.0,175.35,
2615,2024-11-13 14:05:52,Sucursal Rosario,Santa Fe,Martillo carpintero,Herramientas manuales,False,Devuelto a proveedor,48.0,27.86,
2616,2025-04-17 15:42:01,Sucursal Mendoza,Mendoza,Alicate universal,Herramientas manuales,False,En inspección,50.0,87.84,
2617,2025-06-25 22:47:37,Sucursal Rosario,Santa Fe,Botines de seguridad,Protección personal,True,Autorizado venta,61.0,123.1,2026-11-25 22:47:37
2618,2025-05-10 23:38:52,Sucursal Mendoza,Mendoza,Fertilizante granulado,Jardinería,False,Autorizado venta,82.0,109.43,
2619,2025-04-09 11:39:40,Sucursal Tucumán,Tucumán,Sellador acrílico,Adhesivos y selladores,True,Enviado cliente,91.0,107.17,2026-08-25 11:39:40
